task_id,domain,task_category,core_scenario,current_image_path,image_exists,current_image_reuse_count,image_requirement,recommended_search_query,local_candidate_images,video_generation_prompt
pdef_004,precision_defect_gen,topology_mutation_and_failure,Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts.,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg,yes,4,"Use a photo where the defect or failure area can be localized: dense PCB traces, gear teeth, rope/cable, crack-prone structure, fence, or truss.",Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection topology mutation and failure real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x topology_mutation_and_failure. Scene: Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts. Reference subject: pcb circuit board solder joints. Camera and motion: perform a controlled dolly-in toward the local defect or failure region; target motion value 1.5. Action: Generate only the requested local break, defect, deformation, missing element, or structural failure while untouched regions remain locked. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_005,precision_defect_gen,topology_mutation_and_failure,Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts.,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg,yes,3,"Use a photo where the defect or failure area can be localized: dense PCB traces, gear teeth, rope/cable, crack-prone structure, fence, or truss.",Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection topology mutation and failure real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x topology_mutation_and_failure. Scene: Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts. Reference subject: pcb circuit board solder joints. Camera and motion: perform a controlled dolly-in toward the local defect or failure region; target motion value 1.5. Action: Generate only the requested local break, defect, deformation, missing element, or structural failure while untouched regions remain locked. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_006,precision_defect_gen,topology_mutation_and_failure,Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts.,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg,yes,3,"Use a photo where the defect or failure area can be localized: dense PCB traces, gear teeth, rope/cable, crack-prone structure, fence, or truss.",Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection topology mutation and failure real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x topology_mutation_and_failure. Scene: Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts. Reference subject: pcb circuit board solder joints. Camera and motion: perform a controlled dolly-in toward the local defect or failure region; target motion value 1.5. Action: Generate only the requested local break, defect, deformation, missing element, or structural failure while untouched regions remain locked. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_007,precision_defect_gen,topology_mutation_and_failure,Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts.,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg,yes,4,"Use a photo where the defect or failure area can be localized: dense PCB traces, gear teeth, rope/cable, crack-prone structure, fence, or truss.",Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection topology mutation and failure real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x topology_mutation_and_failure. Scene: Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts. Reference subject: pcb circuit board solder joints. Camera and motion: perform a controlled dolly-in toward the local defect or failure region; target motion value 1.5. Action: Generate only the requested local break, defect, deformation, missing element, or structural failure while untouched regions remain locked. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_008,precision_defect_gen,topology_mutation_and_failure,Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts.,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg,yes,3,"Use a photo where the defect or failure area can be localized: dense PCB traces, gear teeth, rope/cable, crack-prone structure, fence, or truss.",Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection topology mutation and failure real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x topology_mutation_and_failure. Scene: Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts. Reference subject: pcb circuit board solder joints. Camera and motion: perform a controlled dolly-in toward the local defect or failure region; target motion value 1.5. Action: Generate only the requested local break, defect, deformation, missing element, or structural failure while untouched regions remain locked. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_009,precision_defect_gen,topology_mutation_and_failure,Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts.,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg,yes,3,"Use a photo where the defect or failure area can be localized: dense PCB traces, gear teeth, rope/cable, crack-prone structure, fence, or truss.",Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection topology mutation and failure real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x topology_mutation_and_failure. Scene: Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts. Reference subject: pcb circuit board solder joints. Camera and motion: perform a controlled dolly-in toward the local defect or failure region; target motion value 1.5. Action: Generate only the requested local break, defect, deformation, missing element, or structural failure while untouched regions remain locked. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_010,precision_defect_gen,topology_mutation_and_failure,Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts.,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg,yes,4,"Use a photo where the defect or failure area can be localized: dense PCB traces, gear teeth, rope/cable, crack-prone structure, fence, or truss.",Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection topology mutation and failure real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x topology_mutation_and_failure. Scene: Generate a localized solder bridge short between adjacent PCB traces without changing nearby component counts. Reference subject: pcb circuit board solder joints. Camera and motion: perform a controlled dolly-in toward the local defect or failure region; target motion value 1.5. Action: Generate only the requested local break, defect, deformation, missing element, or structural failure while untouched regions remain locked. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_011,precision_defect_gen,spatial_exploration_and_viewpoint,Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry.,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg,yes,10,"Use a photo with meaningful spatial depth or occlusion: surveillance blind spot, endoscope tube path, drone-inspection subject, bridge segment, or robot POV.",Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection spatial exploration and viewpoint real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x spatial_exploration_and_viewpoint. Scene: Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. Reference subject: borescope turbine blade pipe crack. Camera and motion: perform a smooth left-to-right inspection pan; target motion value horizontal_pan_lr. Action: Execute the requested camera or embodied viewpoint motion while keeping equipment identity, spatial scale, and visible geometry stable. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_012,precision_defect_gen,spatial_exploration_and_viewpoint,Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry.,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg,yes,10,"Use a photo with meaningful spatial depth or occlusion: surveillance blind spot, endoscope tube path, drone-inspection subject, bridge segment, or robot POV.",Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection spatial exploration and viewpoint real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x spatial_exploration_and_viewpoint. Scene: Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. Reference subject: borescope turbine blade pipe crack. Camera and motion: perform a controlled orbit around the inspection subject; target motion value 45.0. Action: Execute the requested camera or embodied viewpoint motion while keeping equipment identity, spatial scale, and visible geometry stable. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_013,precision_defect_gen,spatial_exploration_and_viewpoint,Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry.,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg,yes,10,"Use a photo with meaningful spatial depth or occlusion: surveillance blind spot, endoscope tube path, drone-inspection subject, bridge segment, or robot POV.",Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection spatial exploration and viewpoint real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x spatial_exploration_and_viewpoint. Scene: Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. Reference subject: borescope turbine blade pipe crack. Camera and motion: perform a slow dolly-in revealing the inspection target; target motion value 1.5. Action: Execute the requested camera or embodied viewpoint motion while keeping equipment identity, spatial scale, and visible geometry stable. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_014,precision_defect_gen,spatial_exploration_and_viewpoint,Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry.,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg,yes,10,"Use a photo with meaningful spatial depth or occlusion: surveillance blind spot, endoscope tube path, drone-inspection subject, bridge segment, or robot POV.",Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection spatial exploration and viewpoint real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x spatial_exploration_and_viewpoint. Scene: Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. Reference subject: borescope turbine blade pipe crack. Camera and motion: perform a smooth left-to-right inspection pan; target motion value horizontal_pan_lr. Action: Execute the requested camera or embodied viewpoint motion while keeping equipment identity, spatial scale, and visible geometry stable. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_015,precision_defect_gen,spatial_exploration_and_viewpoint,Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry.,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg,yes,10,"Use a photo with meaningful spatial depth or occlusion: surveillance blind spot, endoscope tube path, drone-inspection subject, bridge segment, or robot POV.",Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection spatial exploration and viewpoint real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x spatial_exploration_and_viewpoint. Scene: Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. Reference subject: borescope turbine blade pipe crack. Camera and motion: perform a controlled orbit around the inspection subject; target motion value 45.0. Action: Execute the requested camera or embodied viewpoint motion while keeping equipment identity, spatial scale, and visible geometry stable. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_016,precision_defect_gen,spatial_exploration_and_viewpoint,Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry.,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg,yes,10,"Use a photo with meaningful spatial depth or occlusion: surveillance blind spot, endoscope tube path, drone-inspection subject, bridge segment, or robot POV.",Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection spatial exploration and viewpoint real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x spatial_exploration_and_viewpoint. Scene: Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. Reference subject: borescope turbine blade pipe crack. Camera and motion: perform a slow dolly-in revealing the inspection target; target motion value 1.5. Action: Execute the requested camera or embodied viewpoint motion while keeping equipment identity, spatial scale, and visible geometry stable. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_017,precision_defect_gen,spatial_exploration_and_viewpoint,Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry.,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg,yes,10,"Use a photo with meaningful spatial depth or occlusion: surveillance blind spot, endoscope tube path, drone-inspection subject, bridge segment, or robot POV.",Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection spatial exploration and viewpoint real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x spatial_exploration_and_viewpoint. Scene: Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. Reference subject: borescope turbine blade pipe crack. Camera and motion: perform a smooth left-to-right inspection pan; target motion value horizontal_pan_lr. Action: Execute the requested camera or embodied viewpoint motion while keeping equipment identity, spatial scale, and visible geometry stable. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_018,precision_defect_gen,spatial_exploration_and_viewpoint,Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry.,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg,yes,10,"Use a photo with meaningful spatial depth or occlusion: surveillance blind spot, endoscope tube path, drone-inspection subject, bridge segment, or robot POV.",Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection spatial exploration and viewpoint real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x spatial_exploration_and_viewpoint. Scene: Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. Reference subject: borescope turbine blade pipe crack. Camera and motion: perform a controlled orbit around the inspection subject; target motion value 45.0. Action: Execute the requested camera or embodied viewpoint motion while keeping equipment identity, spatial scale, and visible geometry stable. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
pdef_019,precision_defect_gen,spatial_exploration_and_viewpoint,Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry.,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg,yes,10,"Use a photo with meaningful spatial depth or occlusion: surveillance blind spot, endoscope tube path, drone-inspection subject, bridge segment, or robot POV.",Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. pcb solder bridge gear crack endoscope cnc cutting tool tube bundle defect inspection spatial exploration and viewpoint real industrial photo high resolution,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/feishu_01.png | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg | dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: precision_defect_gen x spatial_exploration_and_viewpoint. Scene: Endoscope moves toward a micro crack on turbine or pipe wall while preserving cylindrical/internal geometry. Reference subject: borescope turbine blade pipe crack. Camera and motion: perform a slow dolly-in revealing the inspection target; target motion value 1.5. Action: Execute the requested camera or embodied viewpoint motion while keeping equipment identity, spatial scale, and visible geometry stable. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
